nature_id,nature_frlabel,count
http://www.wikidata.org/entity/Q276,Concours Eurovision de la chanson,2
http://www.wikidata.org/entity/Q875157,resort,2
http://www.wikidata.org/entity/Q1210950,Chenal maritime,2
http://www.wikidata.org/entity/Q22806,bibliothèque nationale,2
http://www.wikidata.org/entity/Q1300510,écurie,2
http://www.wikidata.org/entity/Q1352795,cinémathèque,2
http://www.wikidata.org/entity/Q205570,Championnat du monde de handball masculin,2
http://www.wikidata.org/entity/Q161726,multinationale,2
http://www.wikidata.org/entity/Q178706,institution,2
http://www.wikidata.org/entity/Q665247,hypogée,2
http://www.wikidata.org/entity/Q159954,Caldeira,2
http://www.wikidata.org/entity/Q837619,société en commandite par actions,2
http://www.wikidata.org/entity/Q1074523,ville nouvelle,2
http://www.wikidata.org/entity/Q3326717,mouvement littéraire,2
http://www.wikidata.org/entity/Q3238445,service de la sûreté,2
http://www.wikidata.org/entity/Q1420,automobile,2
http://www.wikidata.org/entity/Q13582798,établissement public à caractère scientifique et technologique,2
http://www.wikidata.org/entity/Q81103,canon,2
http://www.wikidata.org/entity/Q13220391,graduate school (collège doctoral),2
http://www.wikidata.org/entity/Q428759,pont en bois,2
http://www.wikidata.org/entity/Q708676,association caritative,2
http://www.wikidata.org/entity/Q2399626,technopole,2
http://www.wikidata.org/entity/Q93301,locomotive,2
http://www.wikidata.org/entity/Q8024975,Wines & Spirits,2
http://www.wikidata.org/entity/Q4498974,équipe de hockey sur glace,2
http://www.wikidata.org/entity/Q720609,Aviron aux Jeux olympiques,2
http://www.wikidata.org/entity/Q497893,réunion littéraire,2
http://www.wikidata.org/entity/Q1622062,bibliothèque universitaire,2
http://www.wikidata.org/entity/Q1684522,club de jazz,2
http://www.wikidata.org/entity/Q95074,personnage de fiction,2
http://www.wikidata.org/entity/Q2912397,course d'un jour,2
http://www.wikidata.org/entity/Q392918,agence de l'Union européenne,2
http://www.wikidata.org/entity/Q1829324,prix d'architecture,2
http://www.wikidata.org/entity/Q197,avion,2
http://www.wikidata.org/entity/Q1811328,enceintes de Paris,2
http://www.wikidata.org/entity/Q725169,Championnats du monde d'athlétisme en salle,2
http://www.wikidata.org/entity/Q20603222,concours de musique classique,2
http://www.wikidata.org/entity/Q202570,grande roue,2
http://www.wikidata.org/entity/Q34770,langue,2
http://www.wikidata.org/entity/Q1331380,déraillement,2
http://www.wikidata.org/entity/Q3591564,établissement public de coopération intercommunale,2
http://www.wikidata.org/entity/Q847950,dortoir,2
http://www.wikidata.org/entity/Q867143,temple romain,2
http://www.wikidata.org/entity/Q683570,sous-marin nucléaire lanceur d'engins,2
http://www.wikidata.org/entity/Q420962,chemin de fer touristique,2
http://www.wikidata.org/entity/Q15410688,immeuble de rapport,2
http://www.wikidata.org/entity/Q2922469,bourse de commerce,2
http://www.wikidata.org/entity/Q134556,single,2
http://www.wikidata.org/entity/Q2743,comédie musicale,2
http://www.wikidata.org/entity/Q191713,hussard,2
http://www.wikidata.org/entity/Q3397519,pont en béton précontraint,2
http://www.wikidata.org/entity/Q19622166,ensemble,2
http://www.wikidata.org/entity/Q194029,voie romaine,2
http://www.wikidata.org/entity/Q18704634,musée ferroviaire,2
http://www.wikidata.org/entity/Q61883,force aérienne,2
http://www.wikidata.org/entity/Q15850590,genre théâtral,2
http://www.wikidata.org/entity/Q930164,Conspiration,2
http://www.wikidata.org/entity/Q903682,four solaire,2
http://www.wikidata.org/entity/Q2872764,autorité administrative indépendante,2
http://www.wikidata.org/entity/Q13380226,stade de tennis,2
http://www.wikidata.org/entity/Q3320743,titre honorifique,2
http://www.wikidata.org/entity/Q19323046,autel de la patrie,2
http://www.wikidata.org/entity/Q1429218,pont à poutres en porte-à-faux,2
http://www.wikidata.org/entity/Q2216169,Salzmaß,2
http://www.wikidata.org/entity/Q958314,cépage,2
http://www.wikidata.org/entity/Q1958056,convention de science-fiction,2
http://www.wikidata.org/entity/Q15792060,découverte archéologique,2
http://www.wikidata.org/entity/Q195339,station de recherche,2
http://www.wikidata.org/entity/Q254077,Causse,2
http://www.wikidata.org/entity/Q1318941,course à étapes,2
http://www.wikidata.org/entity/Q25379,pièce de théâtre,2
http://www.wikidata.org/entity/Q506412,pont transbordeur,2
http://www.wikidata.org/entity/Q1144991,réserve militaire,2
http://www.wikidata.org/entity/Q239582,orchestre symphonique,2
http://www.wikidata.org/entity/Q6586445,club de striptease,2
http://www.wikidata.org/entity/Q37726,armée de terre,2
http://www.wikidata.org/entity/Q16889960,cirque d'hiver,2
http://www.wikidata.org/entity/Q55818,cratère d'impact,2
http://www.wikidata.org/entity/Q1331793,media company,2
http://www.wikidata.org/entity/Q285181,éparchie,2
http://www.wikidata.org/entity/Q476300,compétition,2
http://www.wikidata.org/entity/Q131186,chorale,2
http://www.wikidata.org/entity/Q7188,gouvernement,2
http://www.wikidata.org/entity/Q1245089,promontoire,2
http://www.wikidata.org/entity/Q15229207,prix sportif,2
http://www.wikidata.org/entity/Q270791,entreprise publique,2
http://www.wikidata.org/entity/Q2197893,chine,2
http://www.wikidata.org/entity/Q5124642,décoration civile,2
http://www.wikidata.org/entity/Q1400264,collectif d'artistes,2
http://www.wikidata.org/entity/Q3591561,établissement public de coopération culturelle,2
http://www.wikidata.org/entity/Q11166728,tour de radiodiffusion,2
http://www.wikidata.org/entity/Q34651,Église,2
http://www.wikidata.org/entity/Q204933,décapitation,2
http://www.wikidata.org/entity/Q1620908,région historique,2
http://www.wikidata.org/entity/Q492255,tétrapyle,2
http://www.wikidata.org/entity/Q908620,label de qualité,2
http://www.wikidata.org/entity/Q42523,atoll,2
http://www.wikidata.org/entity/Q15229160,prix scientifique,2
http://www.wikidata.org/entity/Q20022806,chocolaterie,2
http://www.wikidata.org/entity/Q2983893,district urbain,2
http://www.wikidata.org/entity/Q557206,université catholique,2
http://www.wikidata.org/entity/Q15700808,type d'unité urbaine,2
http://www.wikidata.org/entity/Q60186,météorite,2
http://www.wikidata.org/entity/Q1254874,réseau de télévision,2
http://www.wikidata.org/entity/Q190157,Émetteur d'ondes radioélectriques,2
http://www.wikidata.org/entity/Q19698046,club de natation,2
http://www.wikidata.org/entity/Q11204,pouvoir législatif,2
http://www.wikidata.org/entity/Q2205070,Open de Saint-Omer,2
http://www.wikidata.org/entity/Q15974382,banque en ligne,2
http://www.wikidata.org/entity/Q1319755,Championnats d'Europe toutes épreuves de patinage de vitesse,2
http://www.wikidata.org/entity/Q929905,Championnats d'Europe de judo,2
http://www.wikidata.org/entity/Q1165822,Lac méromictique,2
http://www.wikidata.org/entity/Q223729,Livre blanc,2
http://www.wikidata.org/entity/Q2792076,abri du marin,2
http://www.wikidata.org/entity/Q1128324,Élections du Parlement européen,2
http://www.wikidata.org/entity/Q216169,exécution par arme à feu,2
http://www.wikidata.org/entity/Q3152824,Institution culturelle,2
http://www.wikidata.org/entity/Q14406742,série de bande dessinée,2
http://www.wikidata.org/entity/Q43109,référendum,2
http://www.wikidata.org/entity/Q102356,brigade,2
http://www.wikidata.org/entity/Q1897785,centrale solaire photovoltaïque,2
http://www.wikidata.org/entity/Q1021290,école de musique,2
http://www.wikidata.org/entity/Q510854,Brussels Cycling Classic,2
http://www.wikidata.org/entity/Q5592057,pont en arc par-dessus,2
http://www.wikidata.org/entity/Q3577960,École doctorale,2
http://www.wikidata.org/entity/Q952885,orangerie,2
http://www.wikidata.org/entity/Q3591588,établissement scolaire français à l'étranger,2
http://www.wikidata.org/entity/Q737498,revue académique,2
http://www.wikidata.org/entity/Q326478,land art,2
http://www.wikidata.org/entity/Q5275,horloge astronomique,2
http://www.wikidata.org/entity/Q13561346,navire de pêche,2
http://www.wikidata.org/entity/Q1149405,abri sous roche,2
http://www.wikidata.org/entity/Q1195942,caserne de pompiers,2
http://www.wikidata.org/entity/Q2822246,académie,2
http://www.wikidata.org/entity/Q1131236,apothicaire,2
http://www.wikidata.org/entity/Q68,ordinateur,2
http://www.wikidata.org/entity/Q3257686,localité,2
http://www.wikidata.org/entity/Q1320047,maison d'édition de livres,2
http://www.wikidata.org/entity/Q1587716,office de tourisme,2
http://www.wikidata.org/entity/Q12816129,béguinage,2
http://www.wikidata.org/entity/Q184358,récif,2
http://www.wikidata.org/entity/Q604177,archives communales,2
http://www.wikidata.org/entity/Q2997782,corps expéditionnaire,2
http://www.wikidata.org/entity/Q271907,liste des communes de l'Aveyron,2
http://www.wikidata.org/entity/Q130825,accélérateur de particules,2
http://www.wikidata.org/entity/Q1620824,accident nucléaire,2
http://www.wikidata.org/entity/Q217327,attentat-suicide,2
http://www.wikidata.org/entity/Q179076,bourse,2
http://www.wikidata.org/entity/Q7315155,centre de recherche,2
http://www.wikidata.org/entity/Q192498,division territoriale française,2
http://www.wikidata.org/entity/Q200297,centrale thermique,2
http://www.wikidata.org/entity/Q2984210,île privée,2
http://www.wikidata.org/entity/Q15221215,équipe de rugby à XIII,2
http://www.wikidata.org/entity/Q3424608,rempart montagneux,2
http://www.wikidata.org/entity/Q6138528,coalition politique,2
http://www.wikidata.org/entity/Q1863435,Collision aérienne,2
http://www.wikidata.org/entity/Q3068953,ferme fortifiée,2
http://www.wikidata.org/entity/Q1806785,Cône volcanique,2
http://www.wikidata.org/entity/Q1156073,maison royale,2
http://www.wikidata.org/entity/Q1492515,fanum,2
http://www.wikidata.org/entity/Q4286337,arrondissement,2
http://www.wikidata.org/entity/Q183061,façade,2
http://www.wikidata.org/entity/Q2048319,fossé,2
http://www.wikidata.org/entity/Q6501550,dépôt de locomotives,2
http://www.wikidata.org/entity/Q288514,foire,2
http://www.wikidata.org/entity/Q3041274,dundee,2
http://www.wikidata.org/entity/Q341,logiciel libre,2
http://www.wikidata.org/entity/Q35054,bureau de poste,2
http://www.wikidata.org/entity/Q189533,grade universitaire,2
http://www.wikidata.org/entity/Q1058914,éditeur de logiciel,2
http://www.wikidata.org/entity/Q1328914,miroir d'eau,2
http://www.wikidata.org/entity/Q18195767,société anonyme,2
http://www.wikidata.org/entity/Q20655472,collection éditoriale,2
http://www.wikidata.org/entity/Q17487523,conservatoire à rayonnement régional,2
http://www.wikidata.org/entity/Q1040374,groupe,2
http://www.wikidata.org/entity/Q2945276,"centre de culture scientifique, technique et industrielle",2
http://www.wikidata.org/entity/Q22733,garage,2
http://www.wikidata.org/entity/Q2826579,agence d'urbanisme,2
http://www.wikidata.org/entity/Q5633421,revue scientifique,2
http://www.wikidata.org/entity/Q20741228,institut d'urbanisme,2
http://www.wikidata.org/entity/Q1062780,forum,2
http://www.wikidata.org/entity/Q20981001,stade en projet,2
http://www.wikidata.org/entity/Q5185279,poème,2
http://www.wikidata.org/entity/Q191826,remorqueur,2
http://www.wikidata.org/entity/Q1751770,hangar à dirigeables,2
http://www.wikidata.org/entity/Q14092,gymnase,2
http://www.wikidata.org/entity/Q3122476,guétali,2
http://www.wikidata.org/entity/Q2878855,Bus à haut niveau de service,2
http://www.wikidata.org/entity/Q1098590,grange cistercienne,2
http://www.wikidata.org/entity/Q1852785,tranchée,2
http://www.wikidata.org/entity/Q494230,faculté de médecine,2
http://www.wikidata.org/entity/Q2400020,salle des fêtes,2
http://www.wikidata.org/entity/Q385337,Doyenné,2
http://www.wikidata.org/entity/Q2824642,administration publique française,2
http://www.wikidata.org/entity/Q7748,droit,2
http://www.wikidata.org/entity/Q5643,bateau-bus,2
http://www.wikidata.org/entity/Q3054782,Enseignement privé en France,2
http://www.wikidata.org/entity/Q1137109,Éditeur de jeux vidéo,2
http://www.wikidata.org/entity/Q132510,marché forain,2
http://www.wikidata.org/entity/Q244326,marais salant,2
http://www.wikidata.org/entity/Q3591580,établissement public local d'enseignement,2
http://www.wikidata.org/entity/Q854429,portail,2
http://www.wikidata.org/entity/Q3390872,plage de sable noir,2
http://www.wikidata.org/entity/Q6498959,maquette,2
http://www.wikidata.org/entity/Q15229229,récompense de théâtre,2
http://www.wikidata.org/entity/Q746549,mets,2
http://www.wikidata.org/entity/Q2362867,presqu'île,2
http://www.wikidata.org/entity/Q6553474,parc linéaire,2
http://www.wikidata.org/entity/Q15221623,relation bilatérale,2
http://www.wikidata.org/entity/Q213643,silo,2
http://www.wikidata.org/entity/Q746369,studio d'enregistrement,2
http://www.wikidata.org/entity/Q79218,triptyque,2
http://www.wikidata.org/entity/Q2064236,Fronton,2
http://www.wikidata.org/entity/Q976195,syndicat intercommunal à vocation unique,2
http://www.wikidata.org/entity/Q1065592,Île inhabitée,2
http://www.wikidata.org/entity/Q3248828,vigne,2
http://www.wikidata.org/entity/Q11635,théâtre,2
http://www.wikidata.org/entity/Q3508242,syndicat d'agglomération nouvelle,2
http://www.wikidata.org/entity/Q5135744,institut religieux,2
http://www.wikidata.org/entity/Q15968254,patrimoine balnéaire de Cannes,2
http://www.wikidata.org/entity/Q1025846,Tour du Limousin,2
http://www.wikidata.org/entity/Q227857,usine sucrière,2
http://www.wikidata.org/entity/Q183366,territoire,2
http://www.wikidata.org/entity/Q3592627,études supérieures en France,2
http://www.wikidata.org/entity/Q1802963,maison bourgeoise,2
http://www.wikidata.org/entity/Q2658935,concours de beauté,2
http://www.wikidata.org/entity/Q3402554,Presse écrite occitane,2
http://www.wikidata.org/entity/Q1322134,golfe,2
http://www.wikidata.org/entity/Q429292,Championnats d'Europe de cyclo-cross,2
http://www.wikidata.org/entity/Q247777,ordre royal et militaire de Saint-Louis,2
http://www.wikidata.org/entity/Q986008,système de paiement,2
http://www.wikidata.org/entity/Q3240003,ligne de bus,2
http://www.wikidata.org/entity/Q39367,race de chien,2
http://www.wikidata.org/entity/Q3333432,métairie,2
http://www.wikidata.org/entity/Q221662,kudurru,2
http://www.wikidata.org/entity/Q21539784,terril du bassin minier du Nord-Pas-de-Calais,2
http://www.wikidata.org/entity/Q2473512,Grand Prix de Lillers-Souvenir Bruno Comini,2
http://www.wikidata.org/entity/Q210843,Roue tourangelle,2
http://www.wikidata.org/entity/Q1656682,événement,2
http://www.wikidata.org/entity/Q225672,bréviaire,2
http://www.wikidata.org/entity/Q1571674,église fortifiée,2
http://www.wikidata.org/entity/Q508867,Tro Bro Leon,2
http://www.wikidata.org/entity/Q297163,moulin à huile,2
http://www.wikidata.org/entity/Q1865617,Grand Prix de la Somme,2
http://www.wikidata.org/entity/Q10884,arbre,2
http://www.wikidata.org/entity/Q44497,exploitation minière,2
http://www.wikidata.org/entity/Q3541259,trève,2
http://www.wikidata.org/entity/Q1572415,Route du Sud,2
http://www.wikidata.org/entity/Q2901462,bibliothèque municipale à vocation régionale,2
http://www.wikidata.org/entity/Q1967459,concours,2
http://www.wikidata.org/entity/Q1541041,Grand Prix d'ouverture La Marseillaise,2
http://www.wikidata.org/entity/Q736161,tournoi,2
http://www.wikidata.org/entity/Q3365097,Paris-Arras Tour,2
http://www.wikidata.org/entity/Q3883247,Open de Limoges,2
http://www.wikidata.org/entity/Q570116,attraction touristique,2
http://www.wikidata.org/entity/Q20967942,monnaie locale complémentaire,2
http://www.wikidata.org/entity/Q219469,mail,2
http://www.wikidata.org/entity/Q101401,cloche,2
http://www.wikidata.org/entity/Q352956,borne géodésique,2
http://www.wikidata.org/entity/Q1533156,Tour du Poitou-Charentes,2
http://www.wikidata.org/entity/Q195914,Côte picarde,2
http://www.wikidata.org/entity/Q875016,maison en bande,2
http://www.wikidata.org/entity/Q1067164,ligne de transport en commun,2
http://www.wikidata.org/entity/Q159821,Jeux olympiques d'été,2
http://www.wikidata.org/entity/Q1436181,maison de plaisance,2
http://www.wikidata.org/entity/Q1549591,grande ville,2
http://www.wikidata.org/entity/Q46622,autoroute,2
http://www.wikidata.org/entity/Q1414647,Tour du Doubs,2
http://www.wikidata.org/entity/Q38926,actualité,2
http://www.wikidata.org/entity/Q5784272,haut-relief,2
http://www.wikidata.org/entity/Q260161,Boucles de l'Aulne,2
http://www.wikidata.org/entity/Q8425,société,2
http://www.wikidata.org/entity/Q1440476,tour en treillis,2
http://www.wikidata.org/entity/Q1772,épitaphe,2
http://www.wikidata.org/entity/Q5119,capitale,2
http://www.wikidata.org/entity/Q129264,île fantôme,1
http://www.wikidata.org/entity/Q107425,paysage,1
http://www.wikidata.org/entity/Q154547,duché,1
http://www.wikidata.org/entity/Q474717,ordre militaire,1
http://www.wikidata.org/entity/Q1788820,ministère de la Défense,1
http://www.wikidata.org/entity/Q911142,Championnats d'Europe de natation en petit bassin,1
http://www.wikidata.org/entity/Q414147,académie des sciences,1
http://www.wikidata.org/entity/Q689863,Synchrotron,1
http://www.wikidata.org/entity/Q2061186,ordre religieux,1
http://www.wikidata.org/entity/Q1368898,jeu d'adresse,1
http://www.wikidata.org/entity/Q1262438,cour internationale,1
http://www.wikidata.org/entity/Q1778846,Terrain d'essai,1
http://www.wikidata.org/entity/Q32099,méridien,1
http://www.wikidata.org/entity/Q131108,Méridien de Greenwich,1
http://www.wikidata.org/entity/Q199403,forêt tropicale humide,1
http://www.wikidata.org/entity/Q1346006,fédération sportive internationale,1
http://www.wikidata.org/entity/Q852013,Bouclier,1
http://www.wikidata.org/entity/Q375928,chambre basse,1
http://www.wikidata.org/entity/Q913970,Météorite martienne,1
http://www.wikidata.org/entity/Q2992903,Conférence des grandes écoles,1
http://www.wikidata.org/entity/Q12132,calendrier,1
http://www.wikidata.org/entity/Q3044959,Dépôt légal en France,1
http://www.wikidata.org/entity/Q188589,Tokamak,1
http://www.wikidata.org/entity/Q12493,dôme,1
http://www.wikidata.org/entity/Q1298668,Projet de recherche,1
http://www.wikidata.org/entity/Q210707,Championnats d'Europe d'athlétisme,1
http://www.wikidata.org/entity/Q336181,spectacle de variété,1
http://www.wikidata.org/entity/Q2327385,territoire d'outre-mer,1
http://www.wikidata.org/entity/Q8142,devise,1
http://www.wikidata.org/entity/Q182814,traité sur l'Antarctique,1
http://www.wikidata.org/entity/Q15303967,archives nationales,1
http://www.wikidata.org/entity/Q233591,parti communiste,1
http://www.wikidata.org/entity/Q751705,canon automatique,1
http://www.wikidata.org/entity/Q18709556,croiseur porte-hélicoptères,1
http://www.wikidata.org/entity/Q182653,Championnats du monde d'athlétisme,1
http://www.wikidata.org/entity/Q2198855,mouvement culturel,1
http://www.wikidata.org/entity/Q192909,scandale,1
http://www.wikidata.org/entity/Q547348,Grand Prix moto de vitesse du Mans,1
http://www.wikidata.org/entity/Q15135589,lieu de pèlerinage,1
http://www.wikidata.org/entity/Q20789664,système d'égouts,1
http://www.wikidata.org/entity/Q1243067,monastère double,1
http://www.wikidata.org/entity/Q3075619,Fondation de coopération scientifique,1
http://www.wikidata.org/entity/Q3889692,école de musique,1
http://www.wikidata.org/entity/Q11177275,ripisylve,1
http://www.wikidata.org/entity/Q1301203,procès,1
http://www.wikidata.org/entity/Q19973770,ministère de la Culture,1
http://www.wikidata.org/entity/Q2570643,sénat,1
http://www.wikidata.org/entity/Q4508,marine de guerre,1
http://www.wikidata.org/entity/Q778129,croiseur léger,1
http://www.wikidata.org/entity/Q1070290,camp de prisonniers de guerre,1
http://www.wikidata.org/entity/Q936619,Championnats du monde de VTT et de Trial,1
http://www.wikidata.org/entity/Q44512,épidémie,1
http://www.wikidata.org/entity/Q280164,brasse,1
http://www.wikidata.org/entity/Q151885,concept,1
http://www.wikidata.org/entity/Q182547,province romaine,1
http://www.wikidata.org/entity/Q3241045,flambée épidémique,1
http://www.wikidata.org/entity/Q2995256,Constructeur ferroviaire,1
http://www.wikidata.org/entity/Q11753232,service de lancement,1
http://www.wikidata.org/entity/Q3044932,Députés représentant les Français établis hors de France,1
http://www.wikidata.org/entity/Q319676,Concurrence,1
http://www.wikidata.org/entity/Q2160811,thème artistique,1
http://www.wikidata.org/entity/Q18573970,groupe de peintures,1
http://www.wikidata.org/entity/Q331367,base sous-marine,1
http://www.wikidata.org/entity/Q36602,ordre,1
http://www.wikidata.org/entity/Q111161,synode,1
http://www.wikidata.org/entity/Q182985,système électoral,1
http://www.wikidata.org/entity/Q7692360,éruption volcanique,1
http://www.wikidata.org/entity/Q1549808,Grand office de la couronne de France,1
http://www.wikidata.org/entity/Q819435,région minière,1
http://www.wikidata.org/entity/Q7023752,escroquerie,1
http://www.wikidata.org/entity/Q637017,Conférence épiscopale,1
http://www.wikidata.org/entity/Q746628,atelier d'artiste,1
http://www.wikidata.org/entity/Q182060,bureau,1
http://www.wikidata.org/entity/Q184711,jumelage,1
http://www.wikidata.org/entity/Q44342,légende,1
http://www.wikidata.org/entity/Q1413677,ministère de la Justice,1
http://www.wikidata.org/entity/Q3317976,Jeux paralympiques d'hiver,1
http://www.wikidata.org/entity/Q911663,pont basculant,1
http://www.wikidata.org/entity/Q1414342,héliographie,1
http://www.wikidata.org/entity/Q153936,milice,1
http://www.wikidata.org/entity/Q207320,paramilitaire,1
http://www.wikidata.org/entity/Q1474414,maison de radiodiffusion,1
http://www.wikidata.org/entity/Q49614,surnom,1
http://www.wikidata.org/entity/Q431603,groupe de défense,1
http://www.wikidata.org/entity/Q3307578,Meurtre-suicide,1
http://www.wikidata.org/entity/Q772547,forces armées,1
http://www.wikidata.org/entity/Q1137352,Coupe de France de cyclisme sur route,1
http://www.wikidata.org/entity/Q479716,maison d'édition universitaire,1
http://www.wikidata.org/entity/Q1244922,barrage en remblais,1
http://www.wikidata.org/entity/Q1094545,civitas,1
http://www.wikidata.org/entity/Q205585,Transport express régional,1
http://www.wikidata.org/entity/Q1460420,Plan d'urgence,1
http://www.wikidata.org/entity/Q41710,ethnie,1
http://www.wikidata.org/entity/Q18643231,répétition,1
http://www.wikidata.org/entity/Q3778417,Partis verts à travers le monde,1
http://www.wikidata.org/entity/Q782970,domus,1
http://www.wikidata.org/entity/Q30059,arrondissement,1
http://www.wikidata.org/entity/Q153026,Eurorégion,1
http://www.wikidata.org/entity/Q223371,indice boursier,1
http://www.wikidata.org/entity/Q189445,bicamérisme,1
http://www.wikidata.org/entity/Q148319,planétarium,1
http://www.wikidata.org/entity/Q5503,métro,1
http://www.wikidata.org/entity/Q484028,Supercoupe de l'UEFA,1
http://www.wikidata.org/entity/Q1509831,titres de Marie,1
http://www.wikidata.org/entity/Q3354534,opéra,1
http://www.wikidata.org/entity/Q484641,pop rock,1
http://www.wikidata.org/entity/Q7856,rallye automobile,1
http://www.wikidata.org/entity/Q3240332,Ligue d'extrême droite,1
http://www.wikidata.org/entity/Q1344,opéra,1
http://www.wikidata.org/entity/Q66344,banque centrale,1
http://www.wikidata.org/entity/Q186361,châtiment,1
http://www.wikidata.org/entity/Q189819,ritual,1
http://www.wikidata.org/entity/Q1756157,Classification française des branches du droit,1
http://www.wikidata.org/entity/Q223393,genre littéraire,1
http://www.wikidata.org/entity/Q2982955,collection publique de biens culturels,1
http://www.wikidata.org/entity/Q725909,Championnat du monde de handball féminin,1
http://www.wikidata.org/entity/Q190928,chantier naval,1
http://www.wikidata.org/entity/Q943691,Championnats du monde de ski alpin,1
http://www.wikidata.org/entity/Q4818169,tentative d'assassinat,1
http://www.wikidata.org/entity/Q20653566,Groupe Sportif III,1
http://www.wikidata.org/entity/Q216057,barque,1
http://www.wikidata.org/entity/Q2403864,liste des anciennes communes du Tarn,1
http://www.wikidata.org/entity/Q15097084,inventaire du patrimoine,1
http://www.wikidata.org/entity/Q1465684,autorité de concurrence,1
http://www.wikidata.org/entity/Q1156831,organisation parapluie,1
http://www.wikidata.org/entity/Q29469,domaine de premier niveau générique,1
http://www.wikidata.org/entity/Q157146,résistance intérieure française,1
http://www.wikidata.org/entity/Q90695,demi-lune,1
http://www.wikidata.org/entity/Q383550,ministère des Affaires étrangères,1
http://www.wikidata.org/entity/Q205299,format de papier,1
http://www.wikidata.org/entity/Q1581130,Trois-mâts carré,1
http://www.wikidata.org/entity/Q745545,Missile anti-radar,1
http://www.wikidata.org/entity/Q763590,vicus,1
http://www.wikidata.org/entity/Q217577,diplôme,1
http://www.wikidata.org/entity/Q987767,récipient,1
http://www.wikidata.org/entity/Q17519152,groupe d'objets,1
http://www.wikidata.org/entity/Q15020890,équipe de hockey sur gazon,1
http://www.wikidata.org/entity/Q738570,quartier d'affaires,1
http://www.wikidata.org/entity/Q654502,Société par actions simplifiée,1
http://www.wikidata.org/entity/Q1137468,Bombe aérienne,1
http://www.wikidata.org/entity/Q1454201,Bombe non guidée,1
http://www.wikidata.org/entity/Q1195705,rocca,1
http://www.wikidata.org/entity/Q40244,marathon,1
http://www.wikidata.org/entity/Q1129485,Métro de Toulouse,1
http://www.wikidata.org/entity/Q16659620,mine de fer,1
http://www.wikidata.org/entity/Q42369,Festival de Cannes,1
http://www.wikidata.org/entity/Q41207,pièce de monnaie,1
http://www.wikidata.org/entity/Q212057,volcan bouclier,1
http://www.wikidata.org/entity/Q1256418,lode,1
http://www.wikidata.org/entity/Q21537025,société civile à capital variable,1
http://www.wikidata.org/entity/Q1917599,engin moteur multi-courant,1
http://www.wikidata.org/entity/Q1026259,calanque,1
http://www.wikidata.org/entity/Q3553883,vallon,1
http://www.wikidata.org/entity/Q478770,Championnat d'Europe de football espoirs,1
http://www.wikidata.org/entity/Q1109069,Tremplin de saut à ski,1
http://www.wikidata.org/entity/Q772787,Championnats d'Europe d'athlétisme en salle,1
http://www.wikidata.org/entity/Q10983451,Cour des comptes,1
http://www.wikidata.org/entity/Q1358919,système de vélopartage,1
http://www.wikidata.org/entity/Q124714,source,1
http://www.wikidata.org/entity/Q15383046,École d'architecture,1
http://www.wikidata.org/entity/Q15075508,marque de bière,1
http://www.wikidata.org/entity/Q5292,encyclopédie,1
http://www.wikidata.org/entity/Q3972943,édition,1
http://www.wikidata.org/entity/Q165363,torpille,1
http://www.wikidata.org/entity/Q32766,cour constitutionnelle,1
http://www.wikidata.org/entity/Q2300373,Confédération,1
http://www.wikidata.org/entity/Q134161,société par actions,1
http://www.wikidata.org/entity/Q204310,gendarmerie,1
http://www.wikidata.org/entity/Q1141381,Championnats du monde de cross-country,1
http://www.wikidata.org/entity/Q1406331,Route touristique,1
http://www.wikidata.org/entity/Q2003221,ordre de chevalerie,1
http://www.wikidata.org/entity/Q350509,ordinariat,1
http://www.wikidata.org/entity/Q3356057,Organisation non gouvernementale de développement,1
http://www.wikidata.org/entity/Q15835,jardin japonais,1
http://www.wikidata.org/entity/Q464780,monnaie,1
http://www.wikidata.org/entity/Q3266850,commune,1
http://www.wikidata.org/entity/Q17005311,sous-marin côtier,1
http://www.wikidata.org/entity/Q1531518,ordinariat militaire,1
http://www.wikidata.org/entity/Q1344963,championnat du monde,1
http://www.wikidata.org/entity/Q75762,ZEO,1
http://www.wikidata.org/entity/Q697295,sanctuaire,1
http://www.wikidata.org/entity/Q502899,Butte-témoin,1
http://www.wikidata.org/entity/Q381165,trophée,1
http://www.wikidata.org/entity/Q1241288,ministère de l'Économie,1
http://www.wikidata.org/entity/Q15711797,ministère des Finances,1
http://www.wikidata.org/entity/Q19952562,course au large,1
http://www.wikidata.org/entity/Q492807,Évangiles,1
http://www.wikidata.org/entity/Q131647,médaille,1
http://www.wikidata.org/entity/Q3073652,Fleuve côtier,1
http://www.wikidata.org/entity/Q11410,jeu,1
http://www.wikidata.org/entity/Q11639,danse,1
http://www.wikidata.org/entity/Q3428753,revue numérique,1
http://www.wikidata.org/entity/Q220659,artéfact,1
http://www.wikidata.org/entity/Q204767,phalanstère,1
http://www.wikidata.org/entity/Q13357858,tournoi de badminton,1
http://www.wikidata.org/entity/Q1415179,Championnats du monde de semi-marathon,1
http://www.wikidata.org/entity/Q2858704,appellation d'origine,1
http://www.wikidata.org/entity/Q102538,Compagnie,1
http://www.wikidata.org/entity/Q837416,gouvernement de coalition,1
http://www.wikidata.org/entity/Q670053,Championnat d'Europe de football féminin des moins de 19 ans,1
http://www.wikidata.org/entity/Q14825551,unité de cavalerie,1
http://www.wikidata.org/entity/Q19860625,ancienne course cycliste,1
http://www.wikidata.org/entity/Q1252971,entreprise agroalimentaire,1
